evidence_id,transaction_id,evidence_type,content
EV_006222,TXN_002074,refund_record,Refund status: none.
EV_006223,TXN_002075,payment_authentication,Payment authentication status was failed.
EV_006224,TXN_002075,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-25.
EV_006225,TXN_002075,refund_record,Refund status: none.
EV_006226,TXN_002076,payment_authentication,Payment authentication status was failed.
EV_006227,TXN_002076,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-12.
EV_006228,TXN_002076,refund_record,Refund status: requested.
EV_006229,TXN_002077,payment_authentication,Payment authentication status was failed.
EV_006230,TXN_002077,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-24.
EV_006231,TXN_002077,refund_record,Refund status: none.
EV_006232,TXN_002078,payment_authentication,Payment authentication status was success.
EV_006233,TXN_002078,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-25.
EV_006234,TXN_002078,refund_record,Refund status: none.
EV_006235,TXN_002079,payment_authentication,Payment authentication status was success.
EV_006236,TXN_002079,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-01-03.
EV_006237,TXN_002079,refund_record,Refund status: processed.
EV_006238,TXN_002080,payment_authentication,Payment authentication status was success.
EV_006239,TXN_002080,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-23.
EV_006240,TXN_002080,refund_record,Refund status: processed.
EV_006241,TXN_002081,payment_authentication,Payment authentication status was failed.
EV_006242,TXN_002081,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-08-14.
EV_006243,TXN_002081,refund_record,Refund status: none.
EV_006244,TXN_002082,payment_authentication,Payment authentication status was success.
EV_006245,TXN_002082,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-05.
EV_006246,TXN_002082,refund_record,Refund status: none.
EV_006247,TXN_002083,payment_authentication,Payment authentication status was success.
EV_006248,TXN_002083,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-05-25.
EV_006249,TXN_002083,refund_record,Refund status: none.
EV_006250,TXN_002084,payment_authentication,Payment authentication status was success.
EV_006251,TXN_002084,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-07-27.
EV_006252,TXN_002084,refund_record,Refund status: none.
EV_006253,TXN_002085,payment_authentication,Payment authentication status was failed.
EV_006254,TXN_002085,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-05.
EV_006255,TXN_002085,refund_record,Refund status: none.
EV_006256,TXN_002086,payment_authentication,Payment authentication status was success.
EV_006257,TXN_002086,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-01-20.
EV_006258,TXN_002086,refund_record,Refund status: none.
EV_006259,TXN_002087,payment_authentication,Payment authentication status was failed.
EV_006260,TXN_002087,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-02.
EV_006261,TXN_002087,refund_record,Refund status: none.
EV_006262,TXN_002088,payment_authentication,Payment authentication status was failed.
EV_006263,TXN_002088,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-10.
EV_006264,TXN_002088,refund_record,Refund status: processed.
EV_006265,TXN_002089,payment_authentication,Payment authentication status was failed.
EV_006266,TXN_002089,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-24.
EV_006267,TXN_002089,refund_record,Refund status: requested.
EV_006268,TXN_002090,payment_authentication,Payment authentication status was success.
EV_006269,TXN_002090,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-12.
EV_006270,TXN_002090,refund_record,Refund status: none.
EV_006271,TXN_002091,payment_authentication,Payment authentication status was success.
EV_006272,TXN_002091,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-07-09.
EV_006273,TXN_002091,refund_record,Refund status: none.
EV_006274,TXN_002092,payment_authentication,Payment authentication status was success.
EV_006275,TXN_002092,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-10.
EV_006276,TXN_002092,refund_record,Refund status: none.
EV_006277,TXN_002093,payment_authentication,Payment authentication status was success.
EV_006278,TXN_002093,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-13.
EV_006279,TXN_002093,refund_record,Refund status: none.
EV_006280,TXN_002094,payment_authentication,Payment authentication status was success.
EV_006281,TXN_002094,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-30.
EV_006282,TXN_002094,refund_record,Refund status: none.
EV_006283,TXN_002095,payment_authentication,Payment authentication status was success.
EV_006284,TXN_002095,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-17.
EV_006285,TXN_002095,refund_record,Refund status: none.
EV_006286,TXN_002096,payment_authentication,Payment authentication status was success.
EV_006287,TXN_002096,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-29.
EV_006288,TXN_002096,refund_record,Refund status: none.
EV_006289,TXN_002097,payment_authentication,Payment authentication status was success.
EV_006290,TXN_002097,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-18.
EV_006291,TXN_002097,refund_record,Refund status: none.
EV_006292,TXN_002098,payment_authentication,Payment authentication status was success.
EV_006293,TXN_002098,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-23.
EV_006294,TXN_002098,refund_record,Refund status: none.
EV_006295,TXN_002099,payment_authentication,Payment authentication status was success.
EV_006296,TXN_002099,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-01-19.
EV_006297,TXN_002099,refund_record,Refund status: none.
EV_006298,TXN_002100,payment_authentication,Payment authentication status was failed.
EV_006299,TXN_002100,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-01-16.
EV_006300,TXN_002100,refund_record,Refund status: requested.
EV_006301,TXN_002101,payment_authentication,Payment authentication status was success.
EV_006302,TXN_002101,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-04.
EV_006303,TXN_002101,refund_record,Refund status: none.
EV_006304,TXN_002102,payment_authentication,Payment authentication status was success.
EV_006305,TXN_002102,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-07-24.
EV_006306,TXN_002102,refund_record,Refund status: none.
EV_006307,TXN_002103,payment_authentication,Payment authentication status was success.
EV_006308,TXN_002103,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-23.
EV_006309,TXN_002103,refund_record,Refund status: none.
EV_006310,TXN_002104,payment_authentication,Payment authentication status was success.
EV_006311,TXN_002104,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-12.
EV_006312,TXN_002104,refund_record,Refund status: none.
EV_006313,TXN_002105,payment_authentication,Payment authentication status was failed.
EV_006314,TXN_002105,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-03-09.
EV_006315,TXN_002105,refund_record,Refund status: none.
EV_006316,TXN_002106,payment_authentication,Payment authentication status was success.
EV_006317,TXN_002106,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-20.
EV_006318,TXN_002106,refund_record,Refund status: none.
EV_006319,TXN_002107,payment_authentication,Payment authentication status was success.
EV_006320,TXN_002107,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-09.
EV_006321,TXN_002107,refund_record,Refund status: none.
EV_006322,TXN_002108,payment_authentication,Payment authentication status was failed.
EV_006323,TXN_002108,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-22.
EV_006324,TXN_002108,refund_record,Refund status: processed.
EV_006325,TXN_002109,payment_authentication,Payment authentication status was success.
EV_006326,TXN_002109,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-02.
EV_006327,TXN_002109,refund_record,Refund status: none.
EV_006328,TXN_002110,payment_authentication,Payment authentication status was success.
EV_006329,TXN_002110,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-01.
EV_006330,TXN_002110,refund_record,Refund status: requested.
EV_006331,TXN_002111,payment_authentication,Payment authentication status was success.
EV_006332,TXN_002111,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-12.
EV_006333,TXN_002111,refund_record,Refund status: none.
EV_006334,TXN_002112,payment_authentication,Payment authentication status was success.
EV_006335,TXN_002112,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-10.
EV_006336,TXN_002112,refund_record,Refund status: requested.
EV_006337,TXN_002113,payment_authentication,Payment authentication status was success.
EV_006338,TXN_002113,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-19.
EV_006339,TXN_002113,refund_record,Refund status: none.
EV_006340,TXN_002114,payment_authentication,Payment authentication status was success.
EV_006341,TXN_002114,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-07-30.
EV_006342,TXN_002114,refund_record,Refund status: processed.
EV_006343,TXN_002115,payment_authentication,Payment authentication status was success.
EV_006344,TXN_002115,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-04.
EV_006345,TXN_002115,refund_record,Refund status: processed.
EV_006346,TXN_002116,payment_authentication,Payment authentication status was failed.
EV_006347,TXN_002116,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-02.
EV_006348,TXN_002116,refund_record,Refund status: none.
EV_006349,TXN_002117,payment_authentication,Payment authentication status was success.
EV_006350,TXN_002117,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-04.
EV_006351,TXN_002117,refund_record,Refund status: none.
EV_006352,TXN_002118,payment_authentication,Payment authentication status was success.
EV_006353,TXN_002118,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-08-08.
EV_006354,TXN_002118,refund_record,Refund status: none.
EV_006355,TXN_002119,payment_authentication,Payment authentication status was failed.
EV_006356,TXN_002119,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-27.
EV_006357,TXN_002119,refund_record,Refund status: none.
EV_006358,TXN_002120,payment_authentication,Payment authentication status was success.
EV_006359,TXN_002120,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-17.
EV_006360,TXN_002120,refund_record,Refund status: requested.
EV_006361,TXN_002121,payment_authentication,Payment authentication status was success.
EV_006362,TXN_002121,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-20.
EV_006363,TXN_002121,refund_record,Refund status: none.
EV_006364,TXN_002122,payment_authentication,Payment authentication status was success.
EV_006365,TXN_002122,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-09.
EV_006366,TXN_002122,refund_record,Refund status: none.
EV_006367,TXN_002123,payment_authentication,Payment authentication status was success.
EV_006368,TXN_002123,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-02-21.
